ITTER107;Territorio;TIPO_DATO15;Funzioni biometriche;SEXISTAT1;Sesso;ETA1;Età e classi di età;TIME;Seleziona periodo;Value;Flag Codes;Flags
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y10-14;10-14 anni;1999;1999;0.8766;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y10-14;10-14 anni;2000;2000;0.83327;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y10-14;10-14 anni;2001;2001;0.76014;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y10-14;10-14 anni;2002;2002;0.71137;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y10-14;10-14 anni;2003;2003;0.66457;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y10-14;10-14 anni;2004;2004;0.61631;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y10-14;10-14 anni;2005;2005;0.6045;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y10-14;10-14 anni;2006;2006;0.57495;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y10-14;10-14 anni;2007;2007;0.56919;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y10-14;10-14 anni;2008;2008;0.55768;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y10-14;10-14 anni;2009;2009;0.57997;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y10-14;10-14 anni;2010;2010;0.54229;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y10-14;10-14 anni;2011;2011;0.5253;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y10-14;10-14 anni;2012;2012;0.48395;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y10-14;10-14 anni;2013;2013;0.46808;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y10-14;10-14 anni;2014;2014;0.45532;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y10-14;10-14 anni;2015;2015;0.43911;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y10-14;10-14 anni;2016;2016;0.45504;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y10-14;10-14 anni;2017;2017;0.46075;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y10-14;10-14 anni;2018;2018;0.47842;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y10-14;10-14 anni;2019;2019;0.43792;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y10-14;10-14 anni;2020;2020;0.41144;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y5-9;5-9 anni;1974;1974;1.85126;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y5-9;5-9 anni;1975;1975;1.77061;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y5-9;5-9 anni;1976;1976;1.68875;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y5-9;5-9 anni;1977;1977;1.64597;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y5-9;5-9 anni;1978;1978;1.56061;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y5-9;5-9 anni;1979;1979;1.4582;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y5-9;5-9 anni;1980;1980;1.45862;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y5-9;5-9 anni;1981;1981;1.37367;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y5-9;5-9 anni;1982;1982;1.36586;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y5-9;5-9 anni;1983;1983;1.22953;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y5-9;5-9 anni;1984;1984;1.19761;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y5-9;5-9 anni;1985;1985;1.14483;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y5-9;5-9 anni;1986;1986;1.1008;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y5-9;5-9 anni;1987;1987;1.05131;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y5-9;5-9 anni;1988;1988;0.96615;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y5-9;5-9 anni;1989;1989;0.91548;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y5-9;5-9 anni;1990;1990;0.86572;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y5-9;5-9 anni;1991;1991;0.89076;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y5-9;5-9 anni;1992;1992;0.90523;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y5-9;5-9 anni;1993;1993;0.93463;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y5-9;5-9 anni;1994;1994;0.91983;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y5-9;5-9 anni;1995;1995;0.92231;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y5-9;5-9 anni;1996;1996;0.86367;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y5-9;5-9 anni;1997;1997;0.82214;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y5-9;5-9 anni;1998;1998;0.76022;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y5-9;5-9 anni;1999;1999;0.66049;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y5-9;5-9 anni;2000;2000;0.58986;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y5-9;5-9 anni;2001;2001;0.55791;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y5-9;5-9 anni;2002;2002;0.56654;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y5-9;5-9 anni;2003;2003;0.54261;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y5-9;5-9 anni;2004;2004;0.5127;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y5-9;5-9 anni;2005;2005;0.4809;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y5-9;5-9 anni;2006;2006;0.45966;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y5-9;5-9 anni;2007;2007;0.46592;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y5-9;5-9 anni;2008;2008;0.43938;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y5-9;5-9 anni;2009;2009;0.4422;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y5-9;5-9 anni;2010;2010;0.40856;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y5-9;5-9 anni;2011;2011;0.4142;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y5-9;5-9 anni;2012;2012;0.4013;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y5-9;5-9 anni;2013;2013;0.39776;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y5-9;5-9 anni;2014;2014;0.37803;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y5-9;5-9 anni;2015;2015;0.37588;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y5-9;5-9 anni;2016;2016;0.37974;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y5-9;5-9 anni;2017;2017;0.38038;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y5-9;5-9 anni;2018;2018;0.39255;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y5-9;5-9 anni;2019;2019;0.36563;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y5-9;5-9 anni;2020;2020;0.33594;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y15-19;15-19 anni;1974;1974;3.45069;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y15-19;15-19 anni;1975;1975;3.35805;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y15-19;15-19 anni;1976;1976;3.25182;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y15-19;15-19 anni;1977;1977;3.21907;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y15-19;15-19 anni;1978;1978;3.05882;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y15-19;15-19 anni;1979;1979;3.02055;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y15-19;15-19 anni;1980;1980;3.1151;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y15-19;15-19 anni;1981;1981;3.1313;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y15-19;15-19 anni;1982;1982;3.12084;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y15-19;15-19 anni;1983;1983;2.99936;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y15-19;15-19 anni;1984;1984;2.87695;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y15-19;15-19 anni;1985;1985;2.8858;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y15-19;15-19 anni;1986;1986;2.76106;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y15-19;15-19 anni;1987;1987;2.70597;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y15-19;15-19 anni;1988;1988;2.59396;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y15-19;15-19 anni;1989;1989;2.64088;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y15-19;15-19 anni;1990;1990;2.73826;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y15-19;15-19 anni;1991;1991;2.83176;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y15-19;15-19 anni;1992;1992;2.95668;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y15-19;15-19 anni;1993;1993;2.90433;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y15-19;15-19 anni;1994;1994;2.83084;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y15-19;15-19 anni;1995;1995;2.71006;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y15-19;15-19 anni;1996;1996;2.64937;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y15-19;15-19 anni;1997;1997;2.52217;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y15-19;15-19 anni;1998;1998;2.39689;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y15-19;15-19 anni;1999;1999;2.27631;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y15-19;15-19 anni;2000;2000;2.19395;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y15-19;15-19 anni;2001;2001;2.08301;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y15-19;15-19 anni;2002;2002;1.96925;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y15-19;15-19 anni;2003;2003;1.86673;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y15-19;15-19 anni;2004;2004;1.81158;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y15-19;15-19 anni;2005;2005;1.70302;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y15-19;15-19 anni;2006;2006;1.6321;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y15-19;15-19 anni;2007;2007;1.58511;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y15-19;15-19 anni;2008;2008;1.58196;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y15-19;15-19 anni;2009;2009;1.54761;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y15-19;15-19 anni;2010;2010;1.42862;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y15-19;15-19 anni;2011;2011;1.35976;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y15-19;15-19 anni;2012;2012;1.2086;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y15-19;15-19 anni;2013;2013;1.15287;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y15-19;15-19 anni;2014;2014;1.07886;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y15-19;15-19 anni;2015;2015;1.06592;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y15-19;15-19 anni;2016;2016;1.04847;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y15-19;15-19 anni;2017;2017;1.03518;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y15-19;15-19 anni;2018;2018;1.02202;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y15-19;15-19 anni;2019;2019;0.99425;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y15-19;15-19 anni;2020;2020;0.95914;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y15-19;15-19 anni;1974;1974;4.94941;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y15-19;15-19 anni;1975;1975;4.77558;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y15-19;15-19 anni;1976;1976;4.61063;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y15-19;15-19 anni;1977;1977;4.57224;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y15-19;15-19 anni;1978;1978;4.42229;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y15-19;15-19 anni;1979;1979;4.40726;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y15-19;15-19 anni;1980;1980;4.58719;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y15-19;15-19 anni;1981;1981;4.63854;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y15-19;15-19 anni;1982;1982;4.64398;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y15-19;15-19 anni;1983;1983;4.48887;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y15-19;15-19 anni;1984;1984;4.27043;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y15-19;15-19 anni;1985;1985;4.28168;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y15-19;15-19 anni;1986;1986;4.06611;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y15-19;15-19 anni;1987;1987;4.01231;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y15-19;15-19 anni;1988;1988;3.82986;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y15-19;15-19 anni;1989;1989;3.94546;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y15-19;15-19 anni;1990;1990;4.11022;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y15-19;15-19 anni;1991;1991;4.29227;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y15-19;15-19 anni;1992;1992;4.41231;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y15-19;15-19 anni;1993;1993;4.32372;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y15-19;15-19 anni;1994;1994;4.21165;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y15-19;15-19 anni;1995;1995;4.0451;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y15-19;15-19 anni;1996;1996;3.9191;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y15-19;15-19 anni;1997;1997;3.71317;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y15-19;15-19 anni;1998;1998;3.46684;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y15-19;15-19 anni;1999;1999;3.25643;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y15-19;15-19 anni;2000;2000;3.1033;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y15-19;15-19 anni;2001;2001;2.96306;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y15-19;15-19 anni;2002;2002;2.84745;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y15-19;15-19 anni;2003;2003;2.74315;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y15-19;15-19 anni;2004;2004;2.61849;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y15-19;15-19 anni;2005;2005;2.4966;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y15-19;15-19 anni;2006;2006;2.33344;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y15-19;15-19 anni;2007;2007;2.2548;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y15-19;15-19 anni;2008;2008;2.21933;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y15-19;15-19 anni;2009;2009;2.19295;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y15-19;15-19 anni;2010;2010;2.02004;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y15-19;15-19 anni;2011;2011;1.92423;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y15-19;15-19 anni;2012;2012;1.68276;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y15-19;15-19 anni;2013;2013;1.60916;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y15-19;15-19 anni;2014;2014;1.48445;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y15-19;15-19 anni;2015;2015;1.48469;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y15-19;15-19 anni;2016;2016;1.46229;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y15-19;15-19 anni;2017;2017;1.43913;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y15-19;15-19 anni;2018;2018;1.39959;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y15-19;15-19 anni;2019;2019;1.38776;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y15-19;15-19 anni;2020;2020;1.31687;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y15-19;15-19 anni;1974;1974;1.88283;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y15-19;15-19 anni;1975;1975;1.8744;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y15-19;15-19 anni;1976;1976;1.82905;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y15-19;15-19 anni;1977;1977;1.80189;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y15-19;15-19 anni;1978;1978;1.63048;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y15-19;15-19 anni;1979;1979;1.56719;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y15-19;15-19 anni;1980;1980;1.57131;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y15-19;15-19 anni;1981;1981;1.5502;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y15-19;15-19 anni;1982;1982;1.52214;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y15-19;15-19 anni;1983;1983;1.43498;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y15-19;15-19 anni;1984;1984;1.41305;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y15-19;15-19 anni;1985;1985;1.41913;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y15-19;15-19 anni;1986;1986;1.38981;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y15-19;15-19 anni;1987;1987;1.33278;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y15-19;15-19 anni;1988;1988;1.29447;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y15-19;15-19 anni;1989;1989;1.26876;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y15-19;15-19 anni;1990;1990;1.29527;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y15-19;15-19 anni;1991;1991;1.29578;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y15-19;15-19 anni;1992;1992;1.42588;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y15-19;15-19 anni;1993;1993;1.41117;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y15-19;15-19 anni;1994;1994;1.37778;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y15-19;15-19 anni;1995;1995;1.30499;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y15-19;15-19 anni;1996;1996;1.31258;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y15-19;15-19 anni;1997;1997;1.2679;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y15-19;15-19 anni;1998;1998;1.26968;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y15-19;15-19 anni;1999;1999;1.24383;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y15-19;15-19 anni;2000;2000;1.23585;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y15-19;15-19 anni;2001;2001;1.15577;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y15-19;15-19 anni;2002;2002;1.04406;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y15-19;15-19 anni;2003;2003;0.9434;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y15-19;15-19 anni;2004;2004;0.96135;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y15-19;15-19 anni;2005;2005;0.86671;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y15-19;15-19 anni;2006;2006;0.89307;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y15-19;15-19 anni;2007;2007;0.87942;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y15-19;15-19 anni;2008;2008;0.91027;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y15-19;15-19 anni;2009;2009;0.86748;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y15-19;15-19 anni;2010;2010;0.80534;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y15-19;15-19 anni;2011;2011;0.76487;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y15-19;15-19 anni;2012;2012;0.7088;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y15-19;15-19 anni;2013;2013;0.67198;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y15-19;15-19 anni;2014;2014;0.65137;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y15-19;15-19 anni;2015;2015;0.62458;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y15-19;15-19 anni;2016;2016;0.61225;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y15-19;15-19 anni;2017;2017;0.60933;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y15-19;15-19 anni;2018;2018;0.62401;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y15-19;15-19 anni;2019;2019;0.57944;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y15-19;15-19 anni;2020;2020;0.58206;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y_UN4;fino a 4 anni;1974;1974;24.12337;;
